userId,movieId_1,movieId_2,movieId_3,movieId_4,movieId_5,rating,timestamp
1ff010ad13,832,1073,1179,2966,5128,2.0,2016-03-04 21:39:43
1ff010ad13,39,50,926,32587,68157,5.0,2016-03-04 21:39:45
1ff010ad13,1729,3994,6503,7215,8910,4.0,2016-03-04 21:39:52
1ff010ad13,266,788,1394,6378,73266,2.5,2016-03-04 21:39:58
1ff010ad13,47,94,1625,8132,91658,4.0,2016-03-04 21:40:05
1ff010ad13,1183,2718,3481,27706,66203,2.5,2016-03-04 21:40:10
1ff010ad13,3258,3489,4886,6934,34332,3.0,2016-03-04 21:40:15
1ff010ad13,593,1032,1912,2321,5991,4.0,2016-03-04 21:40:23
1ff010ad13,500,1517,1648,6377,108932,3.0,2016-03-04 21:40:33
1ff010ad13,1680,1889,2406,5349,6218,3.5,2016-03-04 21:40:38
1ff010ad13,1198,2174,2706,3466,54503,3.0,2016-03-04 21:40:44
1ff010ad13,1120,2012,4226,4306,62970,3.5,2016-03-04 21:40:52
1ff010ad13,2710,2912,4246,34405,97913,3.0,2016-03-04 21:40:56
1ff010ad13,25,1042,3977,7153,48780,3.0,2016-03-04 21:41:02
1ff010ad13,919,1089,1265,3176,5971,4.0,2016-03-04 21:41:06
1ff010ad13,628,1485,2278,5418,44238,2.0,2016-03-04 21:41:11
1ff010ad13,2580,3114,5218,30749,56152,3.0,2016-03-04 21:41:17
1ff010ad13,1580,2396,4993,8949,66097,3.5,2016-03-04 21:41:22
1ff010ad13,316,531,2011,2890,7373,3.5,2016-03-04 21:41:26
1ff010ad13,838,1704,2723,2759,3044,4.0,2016-03-04 21:41:31
1ff010ad13,296,353,1673,1784,6505,3.5,2016-03-04 21:41:40
1ff010ad13,1240,1252,4034,53121,76093,3.5,2016-03-04 21:41:43
1ff010ad13,2231,2395,4844,56367,63859,4.0,2016-03-04 21:41:52
1ff010ad13,318,3526,5459,6333,54259,3.5,2016-03-04 21:42:05
1ff010ad13,260,1061,2858,4979,7669,3.0,2016-03-04 21:42:10
1ff010ad13,356,1682,3408,4308,78637,3.5,2016-03-04 21:42:16
1ff010ad13,1885,2161,4878,5902,7842,4.0,2016-03-04 21:42:29
1ff010ad13,589,1392,5378,51662,74789,3.0,2016-03-04 21:42:32
1ff010ad13,2959,3882,4022,6365,49272,3.5,2016-03-04 21:42:37
1ff010ad13,608,2628,4720,27731,68319,3.5,2016-03-04 21:42:44
1ff010ad13,1358,2145,2329,3147,3911,3.5,2016-03-04 21:42:48
1ff010ad13,1307,1968,2316,2671,70286,3.0,2016-03-04 21:43:00
1ff010ad13,778,1416,5673,5952,6593,3.0,2016-03-04 21:43:10
1ff010ad13,800,1259,1719,3448,4027,4.0,2016-03-04 21:43:14
1ff010ad13,231,367,4973,5481,30793,3.0,2016-03-04 21:43:20
1ff010ad13,1260,1333,1748,2463,3033,4.0,2016-03-04 21:43:33
1ff010ad13,21,1904,6373,6754,7147,3.5,2016-03-04 21:43:35
1ff010ad13,1090,2692,6385,77561,78967,3.0,2016-03-04 21:43:38
1ff010ad13,32,253,1617,8360,31658,3.5,2016-03-04 21:43:46
1ff010ad13,17,2762,4646,4890,8368,3.5,2016-03-04 21:43:53
35293243cd,608,2858,122886,122904,142488,4.5,2016-03-10 17:25:34
35293243cd,595,1921,2455,6377,101864,3.0,2016-03-10 17:25:42
35293243cd,356,364,56587,64034,150548,3.0,2016-03-10 17:25:49
35293243cd,2431,3578,111443,116797,148626,3.0,2016-03-10 17:26:02
35293243cd,2096,3535,8464,8984,37729,3.0,2016-03-10 17:26:12
35293243cd,4370,5669,56174,89864,140247,3.0,2016-03-10 17:26:16
35293243cd,2012,89074,109848,110102,112183,3.0,2016-03-10 17:26:26
35293243cd,6953,30707,30810,88744,104272,3.5,2016-03-10 17:26:32
35293243cd,653,5266,33679,68237,103249,2.5,2016-03-10 17:26:43
35293243cd,2329,41569,64614,88163,90471,3.0,2016-03-10 17:26:47
35293243cd,1721,74458,90430,108548,112087,3.0,2016-03-10 17:26:53
35293243cd,296,596,1258,4878,60040,3.5,2016-03-10 17:27:04
35293243cd,260,2716,2722,89804,109487,3.0,2016-03-10 17:27:13
35293243cd,1240,2011,8914,85414,134130,4.0,2016-03-10 17:27:28
35293243cd,1580,4022,4638,45950,106920,3.0,2016-03-10 17:27:32
35293243cd,588,2018,4226,8622,51540,3.0,2016-03-10 17:28:26
35293243cd,594,5630,89745,106782,112552,3.0,2016-03-10 17:28:30
35293243cd,2080,4963,71462,114180,115569,3.5,2016-03-10 17:28:39
35293243cd,1584,2687,4011,108729,122892,2.5,2016-03-10 17:28:44
35293243cd,2355,68954,79132,88129,99145,3.0,2016-03-10 17:28:48
35293243cd,1438,5618,71282,109374,115713,3.5,2016-03-10 17:28:54
35293243cd,4639,8361,34150,51662,103253,2.0,2016-03-10 17:29:02
35293243cd,50,1544,1797,81562,112852,3.5,2016-03-10 17:29:09
35293243cd,4306,4343,8644,59315,134853,3.0,2016-03-10 17:29:23
35293243cd,480,837,1199,2384,4886,2.0,2016-03-10 17:29:30
35293243cd,1097,2006,3999,55290,103228,2.0,2016-03-10 17:29:34
35293243cd,593,1702,34048,86332,96610,2.5,2016-03-10 17:29:40
35293243cd,1270,2085,105844,106072,112556,3.5,2016-03-10 17:29:47
35293243cd,5459,6564,48516,80549,120466,2.0,2016-03-10 17:29:53
35293243cd,1387,2076,4367,53322,114935,3.5,2016-03-10 17:29:58
35293243cd,6281,6539,52319,60069,87869,3.5,2016-03-10 17:30:09
35293243cd,2501,3157,3408,48774,121211,3.5,2016-03-10 17:30:18
35293243cd,1246,1653,91500,111759,120799,3.5,2016-03-10 17:30:23
35293243cd,47,1917,2959,5445,45447,3.5,2016-03-10 17:30:26
35293243cd,1911,5989,6863,107406,112138,3.5,2016-03-10 17:30:32
35293243cd,2028,2338,47099,53894,89492,3.5,2016-03-10 17:30:38
35293243cd,2340,7147,7454,77658,99114,3.0,2016-03-10 17:30:46
35293243cd,1909,66783,69481,70286,141890,3.0,2016-03-10 17:30:51
35293243cd,6373,7258,52328,52435,111659,1.5,2016-03-10 17:31:00
35293243cd,551,2174,45210,87306,112370,3.0,2016-03-10 17:31:04
35293243cd,1214,1644,72641,117529,118202,3.0,2016-03-10 17:31:10
35293243cd,1499,8798,71450,106100,117109,3.0,2016-03-10 17:31:16
35293243cd,4848,6157,72998,94959,98961,3.5,2016-03-10 17:31:22
35293243cd,924,1625,34319,47810,68157,4.0,2016-03-10 17:31:28
35293243cd,150,2078,4025,55247,99917,4.0,2016-03-10 17:31:32
35293243cd,2694,3949,3988,79242,88140,3.5,2016-03-10 17:31:37
35293243cd,318,1210,1552,4310,57274,3.0,2016-03-10 17:31:42
35293243cd,8860,48780,54780,106487,118898,3.5,2016-03-10 17:31:49
10d56e8b0b,1284,1449,3083,6561,45722,4.0,2016-03-09 14:29:26
10d56e8b0b,1288,1669,2291,2732,109374,4.0,2016-03-09 14:29:48
10d56e8b0b,913,2174,6711,7008,7941,4.5,2016-03-09 14:30:00
10d56e8b0b,1270,2712,2797,7037,8620,3.5,2016-03-09 14:30:12
10d56e8b0b,2068,3801,4712,5497,7304,3.5,2016-03-09 14:30:30
10d56e8b0b,1179,4773,6051,7979,8154,4.0,2016-03-09 14:30:36
10d56e8b0b,1949,3683,3730,5159,36517,4.5,2016-03-09 14:30:49
10d56e8b0b,1250,3654,3812,6350,7089,4.0,2016-03-09 14:30:59
10d56e8b0b,617,1029,3471,5971,7122,3.5,2016-03-09 14:31:07
10d56e8b0b,593,1237,4349,6107,6858,3.5,2016-03-09 14:31:12
10d56e8b0b,82,1834,2467,7132,8958,3.5,2016-03-09 14:31:29
10d56e8b0b,154,2919,6262,6296,72998,4.5,2016-03-09 14:31:45
10d56e8b0b,2141,4027,4519,5147,58295,4.5,2016-03-09 14:31:53
10d56e8b0b,85,1953,2863,4467,4703,3.5,2016-03-09 14:32:08
10d56e8b0b,2124,4464,5445,6370,7327,3.0,2016-03-09 14:32:18
10d56e8b0b,1305,2351,2926,7147,7438,4.0,2016-03-09 14:32:28
10d56e8b0b,58,2571,5385,5515,8239,5.0,2016-03-09 14:33:01
10d56e8b0b,232,446,1079,4848,5618,4.5,2016-03-09 14:33:08
10d56e8b0b,2313,2424,3671,5112,5367,4.0,2016-03-09 14:33:21
10d56e8b0b,1264,2987,3751,4191,5872,3.5,2016-03-09 14:33:27
10d56e8b0b,34,5225,5992,6947,7084,3.5,2016-03-09 14:33:40
10d56e8b0b,1220,3749,5816,6620,44199,3.5,2016-03-09 14:34:05
10d56e8b0b,1162,2593,3095,5772,6666,4.0,2016-03-09 14:34:14
10d56e8b0b,616,1206,1952,3462,4424,3.5,2016-03-09 14:34:26
10d56e8b0b,912,1080,1619,4978,26614,3.5,2016-03-09 14:34:36
10d56e8b0b,307,1251,3504,7064,25771,4.0,2016-03-09 14:34:52
10d56e8b0b,1017,1148,2010,5820,73323,3.5,2016-03-09 14:34:59
10d56e8b0b,1035,2791,4014,4995,7836,3.5,2016-03-09 14:35:10
10d56e8b0b,924,1292,2938,6528,6807,4.0,2016-03-09 14:35:17
10d56e8b0b,969,1208,3461,5291,5902,4.0,2016-03-09 14:35:24
10d56e8b0b,223,1212,3153,5878,7749,4.0,2016-03-09 14:35:34
10d56e8b0b,1104,1883,2997,3552,5013,3.5,2016-03-09 14:35:42
10d56e8b0b,293,342,2238,5418,6271,4.5,2016-03-09 14:35:54
10d56e8b0b,1188,1198,1249,3037,4768,3.5,2016-03-09 15:15:50
10d56e8b0b,235,919,5060,6466,7234,3.5,2016-03-09 15:15:55
10d56e8b0b,1291,3959,54372,76093,112940,3.0,2016-03-09 15:16:07
10d56e8b0b,1,1678,2085,4956,6333,3.5,2016-03-09 15:16:14
10d56e8b0b,1682,1784,6339,38038,57353,3.5,2016-03-09 15:16:21
10d56e8b0b,509,2664,2731,5995,50872,3.0,2016-03-09 15:16:27
10d56e8b0b,1223,1225,1256,3089,8772,3.5,2016-03-09 15:16:40
10d56e8b0b,2858,5269,5475,5952,46578,4.0,2016-03-09 15:16:49
10d56e8b0b,2716,3911,3972,7934,8623,3.5,2016-03-09 15:16:56
10d56e8b0b,2969,4928,6021,7153,64511,4.0,2016-03-09 15:17:04
10d56e8b0b,2006,3871,5617,5994,6783,3.5,2016-03-09 15:17:19
10d56e8b0b,1617,2871,5791,6440,6953,4.0,2016-03-09 15:17:31
10d56e8b0b,2692,4090,5951,52528,78499,4.0,2016-03-09 15:17:39
10d56e8b0b,21,2243,2819,7135,26776,4.0,2016-03-09 15:17:47
10d56e8b0b,539,1193,1235,7762,63876,4.5,2016-03-09 15:18:00
10d56e8b0b,5459,5782,5983,6660,34072,4.0,2016-03-09 15:18:07
10d56e8b0b,1209,1260,2640,44191,79132,4.0,2016-03-09 15:18:21
3d0617b920,1136,5618,7153,60684,107406,3.5,2016-03-08 11:14:59
3d0617b920,778,1258,46976,60069,116897,4.5,2016-03-08 11:15:07
3d0617b920,1921,5971,8914,68157,104913,5.0,2016-03-08 11:15:12
3d0617b920,318,1059,25788,26208,96610,3.5,2016-03-08 11:15:22
3d0617b920,296,858,1208,33880,102407,5.0,2016-03-08 11:15:25
3d0617b920,527,1263,1968,7438,99114,4.5,2016-03-08 11:15:31
3d0617b920,293,1230,55901,108979,111384,3.5,2016-03-08 11:15:35
3d0617b920,1210,4223,4973,61024,139120,3.0,2016-03-08 11:15:44
3d0617b920,1206,1276,26082,53519,97913,4.0,2016-03-08 11:15:49
3d0617b920,260,1073,1196,1213,76251,3.5,2016-03-08 11:15:53
3d0617b920,1198,1233,2019,3030,6502,3.5,2016-03-08 11:15:58
3d0617b920,541,1089,5445,26662,151721,3.0,2016-03-08 11:16:04
3d0617b920,101,947,5051,43376,117867,2.5,2016-03-08 11:16:09
3d0617b920,912,1235,30810,55269,79132,4.0,2016-03-08 11:16:13
3d0617b920,223,1356,2010,3147,6016,4.5,2016-03-08 11:16:18
3d0617b920,2335,31696,47997,56367,59900,2.5,2016-03-08 11:16:26
3d0617b920,1221,1682,1732,5952,116797,2.5,2016-03-08 11:16:35
3d0617b920,1199,68237,82459,111743,115149,3.5,2016-03-08 11:16:40
3d0617b920,47,1552,5669,31150,110102,2.0,2016-03-08 11:16:48
3d0617b920,3114,30749,127202,134130,151723,3.0,2016-03-08 11:16:55
3d0617b920,741,750,2355,2571,3000,4.5,2016-03-08 11:16:59
3d0617b920,924,1223,2959,112852,151957,3.0,2016-03-08 11:17:05
3d0617b920,4979,8874,54503,112290,127198,4.0,2016-03-08 11:17:09
3d0617b920,1222,6754,8042,70286,109374,3.5,2016-03-08 11:17:13
3d0617b920,2395,3022,4306,93535,128360,3.5,2016-03-08 11:17:22
3d0617b920,4262,6874,35836,86332,94959,3.5,2016-03-08 11:17:26
d2cad5b5cb,1036,1222,2329,5418,109487,4.5,2016-03-09 15:06:30
d2cad5b5cb,1552,3275,48780,110501,111759,4.0,2016-03-09 15:06:46
d2cad5b5cb,296,2167,2692,59315,97923,4.0,2016-03-09 15:06:53
d2cad5b5cb,471,3994,4973,61024,66297,3.5,2016-03-09 15:07:01
d2cad5b5cb,475,1500,4226,99114,106916,4.0,2016-03-09 15:07:07
d2cad5b5cb,608,1089,7827,47997,97752,4.0,2016-03-09 15:07:14
d2cad5b5cb,2502,60516,79132,96829,112183,4.5,2016-03-09 15:07:19
d2cad5b5cb,165,1240,3535,69481,115569,4.5,2016-03-09 15:07:25
d2cad5b5cb,589,2959,3949,4011,55820,5.0,2016-03-09 15:07:30
d2cad5b5cb,344,7254,68205,91658,109374,4.0,2016-03-09 15:07:35
d2cad5b5cb,377,5060,47099,59022,62956,3.0,2016-03-09 15:07:41
d2cad5b5cb,356,3020,8798,27592,56174,4.0,2016-03-09 15:07:47
d2cad5b5cb,1682,64957,88129,106920,112556,4.0,2016-03-09 15:08:20
d2cad5b5cb,223,1748,1921,7445,96667,4.0,2016-03-09 15:08:27
d2cad5b5cb,4144,58559,61248,80906,112852,3.5,2016-03-09 15:08:30
d2cad5b5cb,2571,4776,8950,44199,84152,4.0,2016-03-09 15:08:35
d2cad5b5cb,1527,1653,60072,81845,115713,4.5,2016-03-09 15:08:39
d2cad5b5cb,32,293,60684,69306,84952,4.5,2016-03-09 15:08:53
d2cad5b5cb,3147,5903,64969,95088,115149,4.0,2016-03-09 15:08:56
d2cad5b5cb,1625,7981,27773,42632,44555,5.0,2016-03-09 15:09:00
d2cad5b5cb,50,4085,5445,31420,60126,3.5,2016-03-09 15:09:05
d2cad5b5cb,1274,1394,68237,70286,97304,4.0,2016-03-09 15:09:08
d2cad5b5cb,2858,6188,60161,96610,122886,3.0,2016-03-09 15:09:17
d2cad5b5cb,161,46723,54503,81782,104841,2.5,2016-03-09 15:09:25
d2cad5b5cb,593,1732,7361,66240,91529,3.0,2016-03-09 15:09:29
d2cad5b5cb,47,318,750,64839,68791,3.5,2016-03-09 15:09:34
d2cad5b5cb,457,2407,4995,41997,85414,3.5,2016-03-09 15:09:38
c3de6a58f1,919,1269,3476,4963,26630,3.5,2016-03-09 10:53:12
c3de6a58f1,70,1204,2176,2232,4874,3.0,2016-03-09 10:53:28
c3de6a58f1,1219,2355,2662,4306,6639,3.0,2016-03-09 10:53:43
c3de6a58f1,457,535,2716,7835,40819,4.0,2016-03-09 10:54:00
c3de6a58f1,902,2186,2528,6874,71156,3.5,2016-03-09 10:54:12
c3de6a58f1,3052,3174,4713,6662,77455,3.0,2016-03-09 10:54:26
c3de6a58f1,913,3819,3993,27846,72998,3.0,2016-03-09 10:54:33
c3de6a58f1,198,2648,3686,3947,60074,3.5,2016-03-09 10:54:42
c3de6a58f1,1653,1834,3317,7438,8765,3.0,2016-03-09 10:54:54
c3de6a58f1,1387,2357,2788,4326,48780,3.5,2016-03-09 10:55:04
c3de6a58f1,1199,1293,2078,4776,7831,4.0,2016-03-09 10:55:14
c3de6a58f1,1211,1273,1960,2311,6711,4.0,2016-03-09 10:55:20
c3de6a58f1,296,497,8033,26749,53322,3.5,2016-03-09 10:55:31
c3de6a58f1,1333,1370,5218,8665,26285,4.0,2016-03-09 10:55:44
c3de6a58f1,2294,2529,2993,3925,86955,3.5,2016-03-09 10:56:10
c3de6a58f1,1246,1374,2009,4027,56251,3.5,2016-03-09 10:56:23
c3de6a58f1,1244,2110,7010,26231,79505,3.0,2016-03-09 10:56:32
c3de6a58f1,1216,1997,2959,3362,26104,4.0,2016-03-09 10:56:46
c3de6a58f1,1375,1617,2366,5881,26840,3.5,2016-03-09 10:56:55
c3de6a58f1,1411,2291,3334,7728,70961,3.5,2016-03-09 10:57:02
c3de6a58f1,933,935,1086,3706,4014,4.0,2016-03-09 10:57:10
c3de6a58f1,2710,2997,3039,4855,7093,4.0,2016-03-09 10:57:20
c3de6a58f1,260,356,1238,6077,76143,4.0,2016-03-09 10:57:32
c3de6a58f1,1097,1252,2983,3741,68358,4.0,2016-03-09 10:57:38
c3de6a58f1,329,592,898,5444,33794,4.0,2016-03-09 10:57:49
c3de6a58f1,1954,1957,3328,4011,5555,3.5,2016-03-09 10:57:56
c3de6a58f1,1200,1207,1274,3788,8874,4.0,2016-03-09 10:58:03
c3de6a58f1,541,899,924,49272,88911,4.0,2016-03-09 10:58:09
c3de6a58f1,41,2919,4036,26317,58559,3.5,2016-03-09 10:58:19
c3de6a58f1,903,1210,3948,5902,79091,3.5,2016-03-09 10:58:28
c3de6a58f1,858,1079,4406,30707,30825,3.0,2016-03-09 10:58:36
c3de6a58f1,927,1982,3814,7832,61323,3.5,2016-03-09 10:58:51
c3de6a58f1,1,50,156,7206,8228,4.5,2016-03-09 10:59:01
c3de6a58f1,1214,1230,1287,3831,81845,4.0,2016-03-09 10:59:19
c3de6a58f1,1186,1291,2105,2115,4370,4.0,2016-03-09 10:59:25
c3de6a58f1,745,46578,50872,53972,71211,2.5,2016-03-09 10:59:39
c3de6a58f1,593,1020,1687,1950,79805,4.0,2016-03-09 10:59:48
c3de6a58f1,5007,7001,7834,8491,74458,4.0,2016-03-09 10:59:57
c3de6a58f1,353,1203,1641,2657,5669,4.5,2016-03-09 11:00:06
c3de6a58f1,904,1198,3471,5266,26268,4.5,2016-03-09 11:00:18
c3de6a58f1,908,2916,6218,6539,76171,4.5,2016-03-09 11:00:23
c3de6a58f1,589,1175,1911,3734,59615,3.5,2016-03-09 11:00:43
c3de6a58f1,1305,1674,2066,4280,79467,4.0,2016-03-09 11:00:50
c3de6a58f1,111,912,2108,3551,4212,4.5,2016-03-09 11:00:56
c3de6a58f1,1917,3386,3462,5120,32469,3.5,2016-03-09 11:01:17
c3de6a58f1,318,1373,3793,7153,55247,4.0,2016-03-09 11:01:24
c3de6a58f1,955,2183,2571,3257,7064,3.5,2016-03-09 11:01:30
c3de6a58f1,316,590,950,2511,5418,4.0,2016-03-09 11:01:38
c3de6a58f1,123,2700,3481,44195,108583,4.0,2016-03-09 11:01:52
c3de6a58f1,1101,1132,1682,2179,3729,3.5,2016-03-09 11:02:06
a9002b1436,5626,31435,40629,41571,56339,4.0,2016-04-06 20:44:23
a9002b1436,1292,3067,3083,5971,6772,4.0,2016-04-06 20:44:33
a9002b1436,986,1196,7301,69757,81845,3.0,2016-04-06 20:44:41
a9002b1436,7490,39425,46803,62344,91094,3.0,2016-04-06 20:44:51
a9002b1436,750,1732,30867,68073,81158,4.0,2016-04-06 20:45:00
a9002b1436,26171,49824,62390,70295,77837,3.5,2016-04-06 20:45:09
a9002b1436,596,6676,8125,53125,55253,3.0,2016-04-06 20:45:15
a9002b1436,28,2890,3429,33794,53578,3.5,2016-04-06 20:45:23
a9002b1436,1230,6970,34072,55726,66156,3.5,2016-04-06 20:45:29
a9002b1436,2858,6867,55555,63082,97870,3.5,2016-04-06 20:45:37
a9002b1436,5840,6761,8529,30810,52042,4.0,2016-04-06 20:45:46
a9002b1436,916,5669,60763,71464,90866,4.0,2016-04-06 20:45:52
a9002b1436,1289,2077,7218,60766,146196,3.5,2016-04-06 20:45:58
a9002b1436,29,2395,6350,79230,90647,3.5,2016-04-06 20:47:03
a9002b1436,168,1485,1643,72386,80615,3.0,2016-04-06 20:47:11
a9002b1436,141,1269,46976,64034,115617,4.0,2016-04-06 20:47:19
a9002b1436,307,33639,56286,71282,71899,3.5,2016-04-06 20:47:27
a9002b1436,318,1035,3741,5791,72226,4.0,2016-04-06 20:47:33
a9002b1436,3295,4914,34002,47084,57504,4.0,2016-04-06 20:47:44
a9002b1436,3477,6787,7209,41285,58490,3.5,2016-04-06 20:47:49
a9002b1436,1042,6375,8264,33363,56367,4.0,2016-04-06 20:47:57
a9002b1436,7705,8622,32853,60397,63876,3.5,2016-04-06 20:48:04
a9002b1436,1210,6183,6565,8784,27744,3.5,2016-04-06 20:48:09
a9002b1436,1080,2212,4642,27878,54331,4.0,2016-04-06 20:48:14
a9002b1436,2064,7023,55274,63062,104374,4.0,2016-04-06 20:48:22
a9002b1436,4998,6377,7382,27820,69122,3.5,2016-04-06 20:48:33
a9002b1436,745,6539,35836,80831,114028,3.5,2016-04-06 20:48:40
a9002b1436,2081,9000,80463,87304,92259,3.5,2016-04-06 20:48:48
a9002b1436,3755,32882,46559,48682,78759,3.5,2016-04-06 20:48:58
a9002b1436,8754,49917,66385,80584,111529,3.0,2016-04-06 20:49:05
a9002b1436,4920,8910,45210,55269,81562,3.0,2016-04-06 20:49:13
a9002b1436,590,924,32469,50066,56805,3.5,2016-04-06 20:49:27
a9002b1436,2908,2936,6807,58334,71520,3.5,2016-04-06 20:49:37
a9002b1436,1203,25763,40870,86578,139918,3.5,2016-04-06 20:49:43
a9002b1436,2920,4347,70286,76173,81385,3.5,2016-04-06 20:49:52
a9002b1436,1284,7349,34359,49132,96667,3.5,2016-04-06 20:50:00
a9002b1436,3996,8516,67267,71579,71928,3.5,2016-04-06 20:50:07
a9002b1436,2183,4308,26158,34210,80185,3.5,2016-04-06 20:50:15
a9002b1436,1265,3456,6874,26662,73860,3.0,2016-04-06 20:50:24
a9002b1436,5620,52967,63446,71450,72998,3.0,2016-04-06 20:50:30
a9002b1436,2599,3844,6639,47999,68848,3.0,2016-04-06 20:50:36
a9002b1436,50,25918,53123,68269,108540,4.0,2016-04-06 20:50:42
a9002b1436,1734,6776,31702,38038,72737,3.5,2016-04-06 20:50:50
a9002b1436,527,7067,27843,42015,70567,4.0,2016-04-06 20:50:56
a9002b1436,48,5142,8999,43333,59387,3.5,2016-04-06 20:51:05
a9002b1436,1028,2174,2941,6370,8260,3.5,2016-04-06 20:51:18
a9002b1436,2732,38384,44657,46578,70958,3.5,2016-04-06 20:51:23
a9002b1436,1942,4705,7831,8920,36517,3.5,2016-04-06 20:51:35
a9002b1436,2731,6897,25942,30749,55442,3.5,2016-04-06 20:51:41
a9002b1436,7254,27178,31410,58998,71518,3.5,2016-04-06 20:51:53
80451dec2e,595,1394,1625,1688,54001,3.5,2016-03-09 10:45:27
80451dec2e,1515,2115,3510,4992,35836,3.5,2016-03-09 10:45:37
80451dec2e,1032,2011,4447,41566,53121,3.0,2016-03-09 10:45:55
80451dec2e,3174,3994,4728,6365,27706,3.5,2016-03-09 10:46:06
80451dec2e,1022,1721,5502,78637,134853,3.5,2016-03-09 10:46:14
80451dec2e,1474,2085,2694,2987,122886,2.5,2016-03-09 10:46:21
80451dec2e,339,1566,2804,72378,81847,3.0,2016-03-09 10:46:28
80451dec2e,24,364,1031,3156,4018,3.0,2016-03-09 10:46:40
80451dec2e,1020,2424,5459,6944,68319,3.5,2016-03-09 10:46:45
80451dec2e,590,736,1367,1438,1517,3.0,2016-03-09 10:47:03
80451dec2e,317,8368,53993,60069,135567,3.0,2016-03-09 10:47:14
80451dec2e,1527,1610,2687,4545,97913,3.0,2016-03-09 10:47:20
80451dec2e,471,1307,6934,46972,94070,3.0,2016-03-09 10:47:27
80451dec2e,783,2012,4308,8529,33493,3.5,2016-03-09 10:47:33
80451dec2e,802,1485,4025,8644,33679,3.5,2016-03-09 10:47:40
80451dec2e,1584,2389,2791,4019,69406,3.5,2016-03-09 10:47:45
80451dec2e,588,1210,31685,45720,68793,3.0,2016-03-09 10:47:53
80451dec2e,587,784,986,3793,5620,3.0,2016-03-09 10:48:00
80451dec2e,1101,1792,2081,8665,111362,3.5,2016-03-09 10:48:10
80451dec2e,953,6333,8965,64716,87876,3.0,2016-03-09 10:48:16
80451dec2e,1917,2321,4022,30793,130490,3.0,2016-03-09 10:48:29
80451dec2e,62,919,3471,5989,45672,3.0,2016-03-09 10:48:35
80451dec2e,480,1010,5944,59501,68554,3.0,2016-03-09 10:48:40
80451dec2e,329,1220,1282,3988,99149,3.0,2016-03-09 10:48:46
80451dec2e,231,589,2683,3175,108190,3.0,2016-03-09 10:48:52
80451dec2e,648,1270,1680,4886,6537,4.0,2016-03-09 10:49:07
80451dec2e,1029,1219,1682,3948,5349,3.0,2016-03-09 10:49:18
80451dec2e,1,185,924,2294,3977,3.0,2016-03-09 10:49:24
80451dec2e,368,1244,2723,6378,109487,4.0,2016-03-09 10:49:40
80451dec2e,3745,4995,32031,40815,104841,2.5,2016-03-09 10:49:49
80451dec2e,1240,2087,69844,72641,76093,3.0,2016-03-09 10:49:57
80451dec2e,1196,4306,5218,78499,91500,3.5,2016-03-09 10:50:06
80451dec2e,34,48,500,1373,1376,3.0,2016-03-09 10:50:14
80451dec2e,1269,3717,6550,8972,71264,3.0,2016-03-09 10:50:24
80451dec2e,260,1073,1479,1968,7153,3.5,2016-03-09 10:50:31
80451dec2e,150,2355,2720,3969,6593,2.5,2016-03-09 10:50:50
80451dec2e,2,2080,4247,8961,79139,3.5,2016-03-09 10:51:02
80451dec2e,158,1374,2571,4896,6373,3.5,2016-03-09 10:51:15
80451dec2e,616,4270,4993,5378,6979,3.0,2016-03-09 10:51:24
80451dec2e,539,2325,2470,5816,106002,3.0,2016-03-09 10:51:30
80451dec2e,1608,59784,81834,88125,89745,3.0,2016-03-09 10:51:42
80451dec2e,1487,3114,7147,45517,95167,3.0,2016-03-09 10:51:49
80451dec2e,370,719,1198,1265,4226,3.5,2016-03-09 10:52:01
80451dec2e,1393,1580,5444,60074,106696,3.5,2016-03-09 10:52:06
80451dec2e,457,1416,2496,4963,59615,3.5,2016-03-09 10:52:11
80451dec2e,1028,1035,1665,2018,6936,2.0,2016-03-09 10:52:17
80451dec2e,1588,3155,4638,7293,8376,2.5,2016-03-09 10:52:24
80451dec2e,356,2151,2617,2628,7265,2.5,2016-03-09 10:52:40
80451dec2e,1291,2724,6539,7161,8361,3.5,2016-03-09 10:52:48
80451dec2e,837,1356,5418,5952,108932,3.5,2016-03-09 10:52:55
7a1baada04,41573,56805,85056,105653,108709,3.0,2016-03-08 09:42:20
7a1baada04,474,48774,60074,109848,115713,4.0,2016-03-08 09:42:26
7a1baada04,4995,7153,58025,85025,91542,3.0,2016-03-08 09:42:37
7a1baada04,3256,6157,32596,61394,136020,3.5,2016-03-08 09:42:41
7a1baada04,5009,65685,75805,103339,108188,2.0,2016-03-08 09:42:49
7a1baada04,1094,2174,5628,93838,103042,4.5,2016-03-08 09:42:54
7a1baada04,4639,7376,7439,59615,101362,2.0,2016-03-08 09:43:00
7a1baada04,1240,70599,89864,95875,134130,4.5,2016-03-08 09:43:05
7a1baada04,5881,6377,37733,77667,79702,4.0,2016-03-08 09:43:11
7a1baada04,2329,5678,59369,72998,131656,1.5,2016-03-08 09:43:17
7a1baada04,32,7438,77795,83480,111759,2.5,2016-03-08 09:43:23
7a1baada04,778,1198,3978,48780,97306,2.5,2016-03-08 09:43:28
7a1baada04,50,4390,7841,49272,109569,4.0,2016-03-08 09:43:35
7a1baada04,1500,4886,4978,5013,45517,4.0,2016-03-08 09:43:40
7a1baada04,5810,37741,57274,64508,86911,2.5,2016-03-08 09:43:48
